title,price,bedroom,bathroom,carport,LT,LB,badges,agent,updated,location,link
Dijual Rumah Mewah Siap Huni Lokasi Depok,"Rp 1,4 Miliar",4.0,4.0,1.0,: 86 m²,: 115 m²,"Rumah, Siap Huni, Dekat Akses Transportasi",Ahmad Mubarok,Diperbarui 3 hari yang lalu oleh,"Depok, Sleman",/properti/sleman/hos17621412/
Dijual Rumah Mewah Di Pusat Kota Lokasi Strategis,"Rp 1,75 Miliar",3.0,3.0,2.0,: 188 m²,: 355 m²,"Rumah, Dekat Sekolah",SUN PROPERTY INDONESIA,Diperbarui 2 bulan yang lalu oleh,"Tegalrejo, Yogyakarta",/properti/yogyakarta/hos17621260/
Rumah Istimewa di Jl. Kaliurang Km 6 Dekat Ugm,"Rp 1,2 Miliar",3.0,2.0,1.0,: 134 m²,: 130 m²,"Rumah, Dekat Sekolah, Dekat Landmark",Agus Prihantoro,Diperbarui 2 bulan yang lalu oleh,"Ngaglik, Sleman",/properti/sleman/hos17620416/
Jual Rumah Bantul Dekat Lapangan Kasihan SHM + Imb,Rp 454 Juta,2.0,1.0,1.0,: 119 m²,: 40 m²,"Rumah, Dekat Pusat Perbelanjaan, Dekat Sekolah",Rudi Haryono,Diperbarui 15 menit yang lalu oleh,"Bantul, Bantul",/properti/bantul/hos16464988/
"RUMAH DEKAT STADION MAGUWOHARJO,KAMPUS UNRIYO & BUDI MULIA","Rp 1,65 Miliar",3.0,3.0,1.0,: 130 m²,: 130 m²,"Rumah, Dekat Sekolah, Dekat Tempat Wisata",Epro Jogja,Diperbarui 2 bulan yang lalu oleh,"Ngemplak, Sleman",/properti/sleman/hos17574359/
Rumah Diapit Dua Jalan Dengan Pusat Keramaian Di Jogja,"Rp 1,9 Miliar",3.0,3.0,1.0,: 157 m²,: 189 m²,"Rumah, Dekat Sekolah, Dekat Landmark",Rifaza Core,Diperbarui 2 bulan yang lalu oleh,"Ngaglik, Sleman",/properti/sleman/hos17619465/
"Bale Wangsa Residence, 8 Menit Kampus Aisyiyah, Langsung Huni","Rp 3,23 Miliar",3.0,3.0,2.0,: 153 m²,: 135 m²,"Rumah, Siap Huni, Dekat Sekolah",Kms Taufik,Diperbarui 2 bulan yang lalu oleh,"Mlati, Sleman",/properti/sleman/hos17619221/
RUMAH ASSRI HALAMAN LUAS DEKAT KAMPUS UII JALAN KALIURANG KM 13,Rp 920 Juta,2.0,1.0,1.0,: 265 m²,: 150 m²,"Rumah, Dekat Sekolah, Dekat Landmark",Uut benka,Diperbarui 2 bulan yang lalu oleh,"Ngaglik, Sleman",/properti/sleman/hos17617225/
RUMAH CANTIK SCANDINAVIAN PERUMAHAN EXCLUSIVE DEKAT UGM & TUGU JOGJA AREA PRESTISIUS JL.PALAGAN,"Rp 1,99 Miliar",3.0,3.0,2.0,: 112 m²,: 88 m²,Rumah,Dwi Zahra JR,Diperbarui 2 bulan yang lalu oleh,"Ngaglik, Sleman",/properti/sleman/hos17618316/
Satu Lagi Rekomendasi Rumah Cantik Murah Cluster Dekat Denggung,Rp 757 Juta,2.0,1.0,1.0,: 95 m²,: 57 m²,"Rumah, Dekat Tempat Ibadah",Novika Novie,Diperbarui 2 bulan yang lalu oleh,"Ngaglik, Sleman",/properti/sleman/hos17617866/
Segera Bangun Rumah 2 Lantai Premium Dalam Perumahan Jl Palagan,"Rp 2,99 Miliar",4.0,4.0,1.0,: 200 m²,: 210 m²,"Rumah, Dekat Fasilitas Kesehatan, Dekat Tempat Ibadah",Novika Novie,Diperbarui 2 bulan yang lalu oleh,"Ngaglik, Sleman",/properti/sleman/hos17617364/
Rumah Cantik Desain Mewah Premium Dekat Uii Jalan Kaliurang,"Rp 2,2 Miliar",5.0,4.0,1.0,: 150 m²,: 170 m²,"Rumah, Dekat Sekolah, Dekat Landmark",Novika Novie,Diperbarui 2 bulan yang lalu oleh,"Ngaglik, Sleman",/properti/sleman/hos17616927/
Rumah Sultan Yogyakarta Dekat Ring Road Utara Dan Rs Jih,"Rp 5,8 Miliar",5.0,4.0,2.0,: 240 m²,: 348 m²,"Rumah, Dekat Fasilitas Kesehatan",Satya Angga,Diperbarui 2 bulan yang lalu oleh,"Depok, Sleman",/properti/sleman/hos17616653/
Rumah Mewah Dalam Perumahan Elit Jalan Palagan Recommended Banget,"Rp 2,95 Miliar",4.0,4.0,1.0,: 204 m²,: 200 m²,"Rumah, Full Furnished, Dekat Sekolah, Dekat Fasilitas Kesehatan",Novika Novie,Diperbarui 2 bulan yang lalu oleh,"Ngaglik, Sleman",/properti/sleman/hos17616368/
"Dijual Cepat Rumah Second Di Kasihan, Bantul Dekat Kampus Umy","Rp 1,57 Miliar",4.0,3.0,1.0,: 128 m²,: 250 m²,"Rumah, Full Furnished, Siap Huni, Dekat Sekolah",Riana Wastu,Diperbarui 2 bulan yang lalu oleh,"Kasihan, Bantul",/properti/bantul/hos17615405/
Di Jual Harga Rendah Rumah Mewah Lokasi Strategis,"Rp 2,25 Miliar",4.0,2.0,2.0,: 250 m²,: 160 m²,Rumah,SUN PROPERTY INDONESIA,Diperbarui 2 bulan yang lalu oleh,"Ngaglik, Sleman",/properti/sleman/hos17615462/
Kost Eksklusif Tahap Pembangunan Dekat UII,"Rp 1,8 Miliar",8.0,8.0,1.0,: 112 m²,: 150 m²,"Rumah, Dekat Sekolah, Dekat Fasilitas Kesehatan, Dekat Landmark",Yakob property GT,Diperbarui 2 bulan yang lalu oleh,"Ngaglik, Sleman",/properti/sleman/hos17522125/
Rumah Mewah 2 Lantai Di Jual Di Sleman Yogyakarta,Rp 850 Juta,3.0,2.0,2.0,: 100 m²,: 75 m²,"Rumah, Dekat Sekolah, Dekat Fasilitas Kesehatan, Dekat Landmark",Dewantari Wuri Astuti,Diperbarui 3 minggu yang lalu oleh,"Sleman, Yogyakarta",/properti/yogyakarta/hos17613677/
Jual Rumah Siap Huni Type Luas Konsep Modern Di Sleman Harga Ekonomis,Rp 775 Juta,3.0,2.0,2.0,: 120 m²,: 80 m²,"Rumah, Siap Huni, Dekat Sekolah, Dekat Fasilitas Kesehatan",Rika Heiwa Property,Diperbarui 2 bulan yang lalu oleh,"Ngemplak, Sleman",/properti/sleman/hos17613566/
"Rumah Mewah di Maguwoharjo, Sleman Yogyakarta Dekat Pintu Tol","Rp 2,98 Miliar",4.0,3.0,2.0,: 180 m²,: 144 m²,"Rumah, Dekat Landmark",Satya Angga,Diperbarui 2 bulan yang lalu oleh,"Ngemplak, Sleman",/properti/sleman/hos17613510/
"Jual Rumah Perumahan Siap Huni Shm, Kampus Uii, 68m Jl Jangkang","Rp 1,52 Miliar",4.0,3.0,1.0,: 104 m²,: 140 m²,"Rumah, Full Furnished, Siap Huni, Dekat Sekolah",Azil,Diperbarui 2 bulan yang lalu oleh,"Ngaglik, Sleman",/properti/sleman/hos17613425/
"Tanah Dalam Perumahan Jalan Lebar, Tanah Utara Pasar Godean",Rp 490 Juta,3.0,2.0,1.0,: 153 m²,: 45 m²,"Rumah, Dekat Akses Transportasi, Dekat Pusat Perbelanjaan, Dekat Landmark",Putria,Diperbarui 2 bulan yang lalu oleh,"Godean, Sleman",/properti/sleman/hos17533723/
Rumah Murah Sleman Dalam Cluster Jalan Wates Km 6 Scandinavian,Rp 591 Juta,2.0,1.0,1.0,: 84 m²,: 40 m²,"Rumah, Dekat Sekolah, Dekat Fasilitas Kesehatan",Dedi Jayantaka,Diperbarui 2 bulan yang lalu oleh,"Sleman, Sleman",/properti/sleman/hos17612762/
Istimewa Rumah Tingkat Dekat Wirosaban Dan Lowanu,"Rp 1,65 Miliar",4.0,3.0,1.0,: 100 m²,: 125 m²,"Rumah, Siap Huni, Dekat Pusat Perbelanjaan, Dekat Fasilitas Kesehatan",Yakob property GT,Diperbarui 2 bulan yang lalu oleh,"Umbulharjo, Yogyakarta",/properti/yogyakarta/hos17592526/
Kos di Condong Catur Dekat Kampus Uii Dan Upn Sleman Yogyakarta,"Rp 1,75 Miliar",7.0,3.0,1.0,: 202 m²,: 200 m²,"Rumah, Full Furnished, Dekat Sekolah",SULISTYO RINI,Diperbarui 1 bulan yang lalu oleh,"Condong Catur, Sleman",/properti/sleman/hos13528273/
RUMAH 2 LANTAI DEKAT KAMPUS UII JAKAL,"Rp 1,95 Miliar",4.0,2.0,2.0,: 250 m²,: 160 m²,"Rumah, Full Furnished, Dekat Sekolah",MURSITO DGPO,Diperbarui 2 bulan yang lalu oleh,"Ngaglik, Sleman",/properti/sleman/hos17612244/
Rumah siap huni super keren di Yogyakarta,"Rp 7,7 Miliar",4.0,3.0,3.0,: 280 m²,: 600 m²,"Rumah, Full Furnished, Siap Huni, Dekat Tempat Wisata",Anne Susanti Dewi,Diperbarui 2 bulan yang lalu oleh,"Sleman, Yogyakarta",/properti/yogyakarta/hos17218371/
"Rumah Halaman Luas Di Sidoarum, Jl. Godean Dekat UGM, UMY, Tugu","Rp 1,65 Miliar",2.0,1.0,4.0,: 404 m²,: 225 m²,"Rumah, Dekat Akses Transportasi, Dekat Sekolah",MUJI RAHAYU,Diperbarui 1 minggu yang lalu oleh,"Godean, Sleman",/properti/sleman/hos17611834/
RUMAH MEWAH HARGA MURAH DI GODEAN SLEMAN,"Rp 1,6 Miliar",3.0,3.0,1.0,: 103 m²,: 120 m²,"Rumah, Dekat Pusat Perbelanjaan, Dekat Sekolah",Lisa Wastu,Diperbarui 2 bulan yang lalu oleh,"Godean, Sleman",/properti/sleman/hos17564409/
RUMAH SIAP HUNI MURAH DI MAGUWOHARJO JOGJA,"Rp 1,2 Miliar",3.0,2.0,1.0,: 90 m²,: 130 m²,"Rumah, Siap Huni, Dekat Akses Transportasi, Dekat Pusat Perbelanjaan",Lisa Wastu,Diperbarui 2 bulan yang lalu oleh,"Maguwoharjo, Yogyakarta",/properti/yogyakarta/hos17564292/
Dijual Rumah Jakal Km 6 Yogya,"Rp 6,48 Miliar",5.0,2.0,1.0,: 301 m²,: 120 m²,"Rumah, Siap Huni, Dekat Akses Transportasi, Dekat Sekolah",Agung Priawan,Diperbarui 1 bulan yang lalu oleh,"Sleman, Yogyakarta",/properti/yogyakarta/hos17563662/
Dijual Rumah Mewah Siap Huni Dekat Pasar Jangkang Sleman,Rp 885 Juta,4.0,2.0,2.0,: 142 m²,: 110 m²,"Rumah, Siap Huni",Rizal Heiwa Property,Diperbarui 2 bulan yang lalu oleh,"Ngemplak, Sleman",/properti/sleman/hos17563532/
RUMAH CANTIK LIMASAN MODERN - HARGA MURAH DI TEGALTIRTO BERBAH SLEMAN DEKAT PABRIK GUDANG GARAM,Rp 475 Juta,3.0,1.0,1.0,: 85 m²,: 50 m²,"Rumah, Dekat Sekolah",Ayanti Sahabat Properti Jogja,Diperbarui 2 bulan yang lalu oleh,"Berbah, Sleman",/properti/sleman/hos17554706/
Rumah Plus Kost Murah Lokasi Nyaman Dan Aman Cocok Investasi Dkt Ugm,"Rp 5,2 Miliar",12.0,12.0,1.0,: 550 m²,: 300 m²,"Rumah, Dekat Sekolah",Faza Jogja ID Property,Diperbarui 2 bulan yang lalu oleh,"Depok, Sleman",/properti/sleman/hos17562946/
Rumah Luxury 2 Lantai Memiliki Kolam Renang Pribadi Strategis Dengan View Merapi di Ngaglik Sleman Yogyakarta,"Rp 1,43 Miliar",4.0,2.0,2.0,: 90 m²,: 120 m²,"Rumah, Dekat Pusat Perbelanjaan, Dekat Sekolah, Dekat Fasilitas Kesehatan",Royal Pratama Indah,Diperbarui 2 bulan yang lalu oleh,"Ngaglik, Sleman",/properti/sleman/hos17474615/
Rumah Tinggal Semi Furnish Dalam Perum Shafira Asri Tridadi Sleman,"Rp 1,3 Miliar",3.0,4.0,1.0,: 102 m²,: 140 m²,"Rumah, Full Furnished",Josephine,Diperbarui 2 bulan yang lalu oleh,"Sleman, Yogyakarta",/properti/yogyakarta/hos17562110/
Dijual Rumah Minimalis 2 Lantai Bagus 9 Menit Ke Sch Terbaru,"Rp 1,95 Miliar",3.0,2.0,1.0,: 109 m²,: 115 m²,"Rumah, Full Furnished, Dekat Pusat Perbelanjaan, Dekat Sekolah",Akatara Indah Land,Diperbarui 2 bulan yang lalu oleh,"Ngaglik, Sleman",/properti/sleman/hos17561464/
Rumah 2 Lantai Bagus SHM On Hand Dekat Tengkleng Gajah,"Rp 1,95 Miliar",3.0,2.0,1.0,: 109 m²,: 115 m²,"Rumah, Full Furnished, Dekat Pusat Perbelanjaan, Dekat Sekolah",Akatara Indah Land,Diperbarui 2 bulan yang lalu oleh,"Ngaglik, Sleman",/properti/sleman/hos17561200/
Dapatkan Rumah Joglo Modern Paling Murah Di Jogja,Rp 335 Juta,2.0,1.0,2.0,: 66 m²,: 40 m²,"Rumah, Dekat Akses Transportasi, Dekat Sekolah, Dekat Fasilitas Kesehatan",Eka Bangkit Perkasa,Diperbarui 2 bulan yang lalu oleh,"Pajangan, Bantul",/properti/bantul/hos17560916/
Rumah Baru Di Kalasan Dekat Rs Bhayangkara Polda Diy,Rp 575 Juta,3.0,2.0,1.0,: 101 m²,: 80 m²,"Rumah, Siap Huni, Bebas Banjir, Dekat Fasilitas Kesehatan",Arlis Wastu,Diperbarui 2 bulan yang lalu oleh,"Kalasan, Sleman",/properti/sleman/hos17560615/
Rumah Siap Huni Strategis Di Area Jalan Palagan Km 9,Rp 700 Juta,3.0,2.0,1.0,: 100 m²,: 70 m²,"Rumah, Siap Huni, Dekat Sekolah",Rumah Jogja Cantik,Diperbarui 2 bulan yang lalu oleh,"Sleman, Yogyakarta",/properti/yogyakarta/hos17560178/
Rumah Megah Fasilitas Mewah Kemana Mana Mudah,Rp 4 Miliar,5.0,4.0,1.0,: 230 m²,: 208 m²,"Rumah, Dekat Sekolah",Rifaza Core,Diperbarui 2 bulan yang lalu oleh,"Condong Catur, Sleman",/properti/sleman/hos17559957/
Rumah Murah 2 Lantai Di Jual Di Jakal Km 12,Rp 850 Juta,3.0,2.0,2.0,: 100 m²,: 75 m²,"Rumah, Dekat Sekolah, Dekat Fasilitas Kesehatan",Dewantari Wuri Astuti,Diperbarui 1 bulan yang lalu oleh,"Sleman, Yogyakarta",/properti/yogyakarta/hos17559946/
"Rumah Dalam Perum Villa Taman Anggrek, Mlati, Sleman","Rp 1,7 Miliar",3.0,2.0,1.0,: 136 m²,: 95 m²,"Rumah, Dekat Landmark",Eni Soewarno,Diperbarui 2 bulan yang lalu oleh,"Mlati, Sleman",/properti/sleman/hos17559805/
Dekat Ke Malioboro Rumah Strategis Pringgokusuman Harga Nego,Rp 6 Miliar,7.0,4.0,3.0,: 369 m²,: 262 m²,"Rumah, Dekat Sekolah, Dekat Fasilitas Kesehatan",Novika Novie,Diperbarui 2 bulan yang lalu oleh,"Gedong Tengen, Yogyakarta",/properti/yogyakarta/hos17559803/
RUMAH BARU CANTIK MINIMALIS HARGA EKONOMIS DI JALAN GODEAN KM 13 DEKAT SPBU SIDOREJO DAN PASAR GODEAN,Rp 499 Juta,3.0,2.0,1.0,: 98 m²,: 65 m²,"Rumah, Dekat Pusat Perbelanjaan",Ayanti Sahabat Properti Jogja,Diperbarui 2 bulan yang lalu oleh,"Moyudan, Sleman",/properti/sleman/hos17477404/
RUMAH MEWVAH 2 LANTAI ISTIMEWA BERKUALITAS DENGAN TATA RUANG NYAMAN DI DEKAT RSUD PRAMBANAN SLEMAN,"Rp 1,11 Miliar",3.0,3.0,1.0,: 109 m²,: 110 m²,"Rumah, Siap Huni",Ayanti Sahabat Properti Jogja,Diperbarui 3 minggu yang lalu oleh,"Prambanan, Sleman",/properti/sleman/hos14532178/
"Perumahan Town House, Dekat Ringroad Utara Kota Jogja. Sleman","Rp 2,97 Miliar",3.0,3.0,2.0,: 110 m²,: 146 m²,"Rumah, Dekat Tempat Wisata",Victor Viva,Diperbarui 1 bulan yang lalu oleh,"Umbulharjo, Yogyakarta",/properti/yogyakarta/hos17559257/
Design Kontemporer Rumah Mewah 2 Lantai Strategis Jalan Kaliurang,"Rp 2,8 Miliar",4.0,4.0,2.0,: 200 m²,: 180 m²,"Rumah, Dekat Sekolah, Dekat Landmark",Novika Novie,Diperbarui 2 bulan yang lalu oleh,"Ngaglik, Sleman",/properti/sleman/hos17558364/
Dekat Kampus Uii Rumah Murah 800 Jutaan Strategis Jalan Kaliurang,Rp 875 Juta,3.0,2.0,1.0,: 152 m²,: 85 m²,"Rumah, Dekat Pusat Perbelanjaan, Dekat Sekolah, Dekat Landmark",Novika Novie,Diperbarui 2 bulan yang lalu oleh,"Ngaglik, Sleman",/properti/sleman/hos17558269/
"Di Jual Rumah Minimalis Lingkungan Asri Harga Rendah Depol, Sleman","Rp 2,15 Miliar",4.0,2.0,1.0,: 115 m²,: 180 m²,"Rumah, Dekat Pusat Perbelanjaan, Dekat Sekolah, Dekat Fasilitas Kesehatan",SUN PROPERTY INDONESIA,Diperbarui 2 bulan yang lalu oleh,"Seturan, Yogyakarta",/properti/yogyakarta/hos17558128/
"Di Jual Rumah Siap Huni Harga Rendah Di Bangunjiwo, Kasihan, Bantul",Rp 650 Juta,4.0,1.0,2.0,: 97 m²,: 85 m²,"Rumah, Siap Huni",SUN PROPERTY INDONESIA,Diperbarui 2 bulan yang lalu oleh,"Kasihan, Bantul",/properti/bantul/hos17556527/
RUMAH BARU SIAP HUNI 2 LANTAI MEWAH LUX DI PERUMAHAN BUMI SENTOSA JALAN KALIURANG KM 13 DEKAT UII DAN SPBU MINDI NGAGLIK SLEMAN di Jalan kaliurang km ,"Rp 1,49 Miliar",4.0,3.0,1.0,: 104 m²,: 140 m²,"Rumah, Full Furnished, Siap Huni, Dekat Sekolah",Muhlisin panoramicland,Diperbarui 2 bulan yang lalu oleh,"Ngaglik, Sleman",/properti/sleman/hos17555868/
Jual Rumah di Condongcatur Sleman,"Rp 1,9 Miliar",6.0,6.0,1.0,: 125 m²,: 125 m²,Rumah,Andyanto kurniawan,Diperbarui 2 bulan yang lalu oleh,"Ngaglik, Sleman",/properti/sleman/hos17555846/
Rumah 2 Lantai di Maguwoharjo Sleman legalitas SHM stok terbatas,"Rp 2,1 Miliar",4.0,3.0,2.0,: 150 m²,: 120 m²,"Rumah, Dekat Akses Transportasi, Dekat Pusat Perbelanjaan, Dekat Sekolah",Ikke Setianee GP Realty GP Realty,Diperbarui 2 bulan yang lalu oleh,"Maguwoharjo, Yogyakarta",/properti/yogyakarta/hos17555765/
Perumahan Mewah Di Sleman Bonus Kolam Renang Pribadi,"Rp 2,2 Miliar",4.0,3.0,2.0,: 196 m²,: 135 m²,"Rumah, Dekat Akses Transportasi",Rizky Ariyanti,Diperbarui 2 bulan yang lalu oleh,"Gamping, Sleman",/properti/sleman/hos17555518/
RUMAH 2 LANTAI DEKAT KAMPUS UII LINGKUNGAN RAMAI & NYAMAN,"Rp 1,3 Miliar",3.0,2.0,1.0,: 135 m²,: 120 m²,"Rumah, Dekat Sekolah",Epro Rumah Jogja,Diperbarui 2 bulan yang lalu oleh,"Ngaglik, Sleman",/properti/sleman/hos17555389/
Rumah Besar Di Kota Jogja Dekat Alun alun Kidul Jogja,"Rp 1,7 Miliar",3.0,3.0,1.0,: 232 m²,: 255 m²,"Rumah, Dekat Akses Transportasi, Dekat Sekolah, Dekat Tempat Wisata",Alvian Wastu,Diperbarui 2 bulan yang lalu oleh,"Mantrijeron, Yogyakarta",/properti/yogyakarta/hos17554890/
Rumah Baru Siap Huni View Sawah di Argorejo Sedayu,Rp 485 Juta,3.0,2.0,2.0,: 86 m²,: 60 m²,"Rumah, Siap Huni, Dekat Sekolah",Anang E Purnawan,Diperbarui 2 bulan yang lalu oleh,"Sedayu, Bantul",/properti/bantul/hos17507084/
Rumah Siap Huni Graha Sejati Ii Moyudan,Rp 380 Juta,2.0,1.0,2.0,: 135 m²,: 50 m²,"Rumah, Siap Huni, Dekat Sekolah, Dekat Tempat Ibadah",Anang E Purnawan,Diperbarui 2 bulan yang lalu oleh,"Moyudan, Sleman",/properti/sleman/hos17507054/
Rumah Scandinavian Lantai Dua di Jln Palagan Km 14 Barat Uii Jakal,Rp 499 Juta,3.0,1.0,1.0,: 900000 m²,: 90000 m²,"Rumah, Dekat Sekolah, Dekat Landmark",Maz zakat group,Diperbarui 2 bulan yang lalu oleh,"Pakem, Sleman",/properti/sleman/hos17506761/
Rumah di Bantul SHM + Imb Dekat Lapangan Kasihan,Rp 551 Juta,2.0,1.0,1.0,: 153 m²,: 40 m²,"Rumah, Dekat Pusat Perbelanjaan, Dekat Sekolah",sahabat.property31,Diperbarui 2 bulan yang lalu oleh,"Bantul, Yogyakarta",/properti/yogyakarta/hos17505261/
Kost Exclusive Mewah Dekat Bandara Adisucipto,"Rp 2,95 Miliar",13.0,13.0,2.0,: 215 m²,: 320 m²,"Rumah, Dekat Akses Transportasi",Santi Properti,Diperbarui 2 bulan yang lalu oleh,"Maguwoharjo, Yogyakarta",/properti/yogyakarta/hos17504094/
Dijual Rumah Siap Huni Di Ngaglik Dekat Kampus Uii Jakal,Rp 799 Juta,3.0,2.0,1.0,: 98 m²,: 90 m²,"Rumah, Siap Huni, Dekat Sekolah, Dekat Tempat Wisata",Ruth Wastu,Diperbarui 2 bulan yang lalu oleh,"Ngaglik, Sleman",/properti/sleman/hos17503867/
Rumah Siap Huni Type 70 102 Di Ngaglik Sleman Dekat Uii Jogja,Rp 890 Juta,3.0,2.0,1.0,: 102 m²,: 70 m²,"Rumah, Siap Huni, Dekat Sekolah, Dekat Fasilitas Kesehatan",ANITA SARI,Diperbarui 2 bulan yang lalu oleh,"Ngaglik, Sleman",/properti/sleman/hos17502797/
"Rumah Mewah Akses Mudah, Hanya 3 Menit Dari Jogjabay","Rp 1,49 Miliar",5.0,4.0,1.0,: 121 m²,: 170 m²,"Rumah, Dekat Sekolah, Dekat Fasilitas Kesehatan, Dekat Tempat Wisata",Rifaza Core,Diperbarui 2 bulan yang lalu oleh,"Maguwoharjo, Yogyakarta",/properti/yogyakarta/hos17499883/
Rumah Mewah Kontemporer Luas Jalan Kaliurang Km 13,"Rp 2,5 Miliar",5.0,4.0,2.0,: 169 m²,: 212 m²,"Rumah, Dekat Sekolah, Dekat Fasilitas Kesehatan, Dekat Landmark",Rumah Jogja Cantik,Diperbarui 3 bulan yang lalu oleh,"Kaliurang, Sleman",/properti/sleman/hos17450765/
Rumah Dekat Kampus Umy Investasi Ideal di Barat Kota Jogjakarta,Rp 765 Juta,1.0,1.0,1.0,: 108 m²,: 45 m²,"Rumah, DP 0%, Siap Huni, Dekat Sekolah",Amsor,Diperbarui 3 bulan yang lalu oleh,"Godean, Sleman",/properti/sleman/hos17450638/
Rumah Dekat Exit Tol Jogja bandara Yia semarang Bonus Minipool,Rp 765 Juta,1.0,1.0,1.0,: 108 m²,: 45 m²,"Rumah, DP 0%, Siap Huni, Dekat Akses Transportasi",Amsor,Diperbarui 3 bulan yang lalu oleh,"Godean, Sleman",/properti/sleman/hos17450491/
Rumah Strategis di Godean Yogyakarta Bonus Kolam Renang Pribadi,Rp 765 Juta,1.0,1.0,1.0,: 108 m²,: 45 m²,"Rumah, DP 0%, Siap Huni, Dekat Sekolah",Amsor,Diperbarui 3 bulan yang lalu oleh,"Godean, Sleman",/properti/sleman/hos17450294/
Rumah Lantai Dua Super Murah di Jln Palagan Atau Barat Uii Jakal,Rp 535 Juta,3.0,1.0,1.0,: 117 m²,: 7 m²,"Rumah, Siap Huni, Dekat Sekolah, Dekat Landmark",Maz zakat group,Diperbarui 3 bulan yang lalu oleh,"Sleman, Sleman",/properti/sleman/hos17449917/
Dijual Rumah Baru Harga Murah Kualitas Mewah Di Barat Ps Godean,Rp 475 Juta,2.0,1.0,1.0,: 88 m²,: 50 m²,Rumah,Brigitta Yulia,Diperbarui 3 bulan yang lalu oleh,"Godean, Sleman",/properti/sleman/hos17449426/
"Hotel Bintang 2 Strategis Di Pusat Kota Jogja, Dijual Murah",Rp 49 Miliar,99.0,99.0,10.0,: 1030 m²,: 2000 m²,"Rumah, Dekat Sekolah",Riana Wastu,Diperbarui 3 bulan yang lalu oleh,"Umbulharjo, Yogyakarta",/properti/yogyakarta/hos17448879/
Rumah Dalam Cluster Eksklusif Potorono Timur Kotagede,"Rp 1,1 Miliar",3.0,2.0,2.0,: 93 m²,: 95 m²,Rumah,Nur Wahid,Diperbarui 3 bulan yang lalu oleh,"Banguntapan, Bantul",/properti/bantul/hos17447289/
Dijual Rumah Siap Huni Di Wirobrajan Cocok Untuk Investasi,Rp 3 Miliar,5.0,2.0,1.0,: 312 m²,: 35 m²,"Rumah, Siap Huni, Dekat Sekolah, Dekat Tempat Wisata",One Point property,Diperbarui 3 bulan yang lalu oleh,"Wirobrajan, Yogyakarta",/properti/yogyakarta/hos17447225/
"Rumah Minimalis Modern Dekat Kota Jogja, Security 24 Jam","Rp 1,03 Miliar",3.0,2.0,2.0,: 98 m²,: 80 m²,Rumah,Nur Wahid,Diperbarui 3 bulan yang lalu oleh,"Umbulharjo, Yogyakarta",/properti/yogyakarta/hos17447215/
"5 Menit Jogja City Mall, Skema Bayar Fleksibel, Hunian Keluarga Ideal","Rp 2,11 Miliar",3.0,2.0,1.0,: 110 m²,: 107 m²,"Rumah, Dekat Pusat Perbelanjaan, Dekat Landmark",Kms Taufik,Diperbarui 3 bulan yang lalu oleh,"Mlati, Sleman",/properti/sleman/hos17447121/
"Rumah Jogja, Bale Wangsa Residence, 10 Menit Kampus Ugm","Rp 3,37 Miliar",3.0,3.0,2.0,: 166 m²,: 135 m²,"Rumah, Dekat Akses Transportasi, Dekat Sekolah",Kms Taufik,Diperbarui 3 bulan yang lalu oleh,"Mlati, Sleman",/properti/sleman/hos17447115/
Rumah Elegan Modern di Sleman Dekat Kampus Uii,Rp 890 Juta,4.0,2.0,1.0,: 136 m²,: 110 m²,"Rumah, Siap Huni, Dekat Sekolah, Dekat Fasilitas Kesehatan",Siska Core,Diperbarui 3 bulan yang lalu oleh,"Sleman, Yogyakarta",/properti/yogyakarta/hos17445551/
Rumah di Kalasan SHM termurah dan legalitas lengkap,Rp 451 Juta,3.0,1.0,1.0,: 125 m²,: 45 m²,"Rumah, Dekat Fasilitas Kesehatan, Dekat Tempat Ibadah",Ikke Setianee GP Realty GP Realty,Diperbarui 3 bulan yang lalu oleh,"Kalasan, Sleman",/properti/sleman/hos17444465/
Dijual Rumah Minimalis Modern 600jutaan Dalam Cluster,Rp 650 Juta,2.0,1.0,1.0,: 107 m²,: 57 m²,"Rumah, Dekat Sekolah",Rifaza Core,Diperbarui 3 bulan yang lalu oleh,"Purwomartani , Sleman",/properti/sleman/hos17238153/
Rumah Siap Huni Dekat Ugm Dalam Perumahan Nandan Monjali Ngaglik Sleman,"Rp 1,5 Miliar",5.0,2.0,1.0,: 95 m²,: 150 m²,Rumah,Santika JR,Diperbarui 3 bulan yang lalu oleh,"Ngaglik, Sleman",/properti/sleman/hos17444030/
Rumah Siap Huni 2 Lantai di Sidomoyo Godean Sleman,"Rp 1,35 Miliar",4.0,3.0,3.0,: 160 m²,: 145 m²,Rumah,Santika JR,Diperbarui 3 bulan yang lalu oleh,"Godean, Sleman",/properti/sleman/hos17444029/
"di Maguwoharjo depok Sleman , Yogyakarta",Rp 690 Juta,3.0,2.0,1.0,: 75 m²,: 70 m²,Rumah,Santika JR,Diperbarui 3 bulan yang lalu oleh,"Maguwoharjo, Yogyakarta",/properti/yogyakarta/hos17388535/
Rumah Minimalis Modern Jalan Kaliurang,"Rp 1,49 Miliar",4.0,3.0,2.0,: 104 m²,: 140 m²,"Rumah, Dekat Landmark",Wawan Nurpatria,Diperbarui 3 bulan yang lalu oleh,"Ngaglik, Sleman",/properti/sleman/hos17388476/
