index,predicted,actual,error,bedroom,bathroom,LT,LB
506,0.0,480000000.0,1.0,2.0,2.0,150.0,120.0
507,0.0,335000000.0,1.0,2.0,1.0,80.0,80.0
508,454945399.6410953,300000000.0,0.5164846654703176,2.0,1.0,77.0,45.0
510,1331000000.0002415,990000000.0,0.3444444444446884,3.0,2.0,85.0,85.0
511,0.0,1000000000.0,1.0,4.0,2.0,124.0,124.0
512,0.0,700000000.0,1.0,2.0,2.0,155.0,90.0
514,1323683085.0251455,445000000.0,1.9745687303935855,3.0,1.0,90.0,65.0
515,0.0,840000000.0,1.0,3.0,3.0,109.0,100.0
517,0.0,700000000.0,1.0,3.0,1.0,79.0,75.0
518,1179549807.435158,2000000000.0,0.410225096282421,3.0,2.0,100.0,100.0
519,1179549807.435158,2000000000.0,0.410225096282421,3.0,2.0,100.0,100.0
521,390000005.65633136,260000000.0,0.5000000217551206,2.0,1.0,88.0,40.0
523,0.0,1850000000.0,1.0,4.0,2.0,112.0,100.0
524,0.0,499000000.0,1.0,2.0,2.0,127.0,90.0
525,390000001.4404071,520000000.0,0.24999999722998636,2.0,1.0,69.0,41.0
526,390000001.50442934,524000000.0,0.2557251879686463,2.0,1.0,74.0,36.0
527,0.0,950000000.0,1.0,3.0,3.0,80.0,81.0
528,0.0,675000000.0,1.0,3.0,3.0,81.0,56.0
529,1266543357.7992923,890000000.0,0.4230824244935869,3.0,1.0,125.0,55.0
530,1266543357.7992923,525000000.0,1.4124635386653188,2.0,1.0,105.0,36.0
531,1148745799.4280176,899000000.0,0.2778040038131453,3.0,2.0,126.0,69.0
532,470666877.8943938,690000000.0,0.31787409000812494,2.0,1.0,85.0,45.0
534,470666877.8943938,390000000.0,0.20683814844716358,2.0,1.0,91.0,45.0
538,390000001.44450283,295000000.0,0.3220339032017045,2.0,1.0,71.0,36.0
541,390000001.7048544,487000000.0,0.1991786412631326,2.0,1.0,80.0,40.0
542,390000001.45908326,285000000.0,0.36842105775116935,2.0,1.0,66.0,36.0
543,390000001.7048544,487000000.0,0.1991786412631326,2.0,1.0,80.0,40.0
544,1148745799.4280176,580000000.0,0.9805962059103752,3.0,2.0,126.0,75.0
545,470666877.8943938,680000000.0,0.30784282662589146,2.0,1.0,85.0,45.0
546,390000001.7048544,487000000.0,0.1991786412631326,2.0,1.0,80.0,40.0
547,470666877.8943938,400000000.0,0.1766671947359845,2.0,1.0,90.0,45.0
548,470666877.8943938,395000000.0,0.19156171618833873,2.0,1.0,45.0,90.0
549,471934303.9564272,395000000.0,0.19477038976310687,2.0,1.0,105.0,48.0
550,390000001.7048544,487000000.0,0.1991786412631326,2.0,1.0,80.0,40.0
551,471934303.9564272,390000000.0,0.2100879588626339,2.0,1.0,105.0,48.0
553,390000001.5582394,210000000.0,0.8571428645630448,2.0,1.0,60.0,30.0
554,390000001.5582394,320000000.0,0.21875000486949814,2.0,1.0,66.0,50.0
557,468422930.25489503,398000000.0,0.17694203581631918,2.0,1.0,88.0,50.0
558,0.0,950000000.0,1.0,4.0,2.0,152.0,120.0
559,1331000000.0003269,425000000.0,2.131764705883122,3.0,1.0,98.0,50.0
560,1123146281.51124,750000000.0,0.49752837534832,3.0,1.0,99.0,67.0
562,390000001.98321795,245000000.0,0.5918367427886447,1.0,1.0,60.0,30.0
564,0.0,1000000000.0,1.0,4.0,2.0,150.0,110.0
566,472336024.9818228,385000000.0,0.22684681813460464,2.0,1.0,106.0,48.0
567,1331000000.0003269,465000000.0,1.8623655913985524,3.0,1.0,95.0,45.0
568,1143103096.9645543,900000000.0,0.27011455218283814,3.0,1.0,125.0,63.0
569,470666877.8943938,399000000.0,0.17961623532429524,2.0,1.0,86.0,45.0
570,470666877.8943938,1290000000.0,0.635141955120625,4.0,3.0,105.0,99.0
573,0.0,900000000.0,1.0,3.0,3.0,100.0,90.0
574,0.0,485000000.0,1.0,3.0,2.0,61.0,80.0
575,1105019750.0814297,910000000.0,0.21430741767190079,3.0,2.0,100.0,80.0
576,0.0,1050000000.0,1.0,4.0,2.0,133.0,75.0
577,390000001.5582394,166000000.0,1.3493975997484302,2.0,1.0,60.0,30.0
578,390000001.5582394,899000000.0,0.5661846478773755,3.0,3.0,107.0,121.0
579,390000001.5582394,250000000.0,0.5600000062329576,2.0,1.0,60.0,30.0
581,390000002.3905386,1290000000.0,0.6976744167515205,4.0,3.0,99.0,105.0
582,390000001.7048544,750000000.0,0.47999999772686075,2.0,1.0,80.0,40.0
583,390000001.7048544,850000000.0,0.5411764685825242,2.0,1.0,143.0,70.0
584,390000001.7048544,800000000.0,0.512499997868932,3.0,1.0,75.0,70.0
585,470666877.8943938,395000000.0,0.19156171618833873,2.0,1.0,90.0,45.0
586,471100020.5871202,270000000.0,0.744814891063408,2.0,1.0,100.0,50.0
588,470666877.8943938,600000000.0,0.21555520350934365,2.0,1.0,85.0,60.0
589,1177037849.5771656,700000000.0,0.6814826422530937,3.0,2.0,130.0,60.0
590,0.0,750000000.0,1.0,2.0,1.0,111.0,80.0
591,0.0,602000000.0,1.0,2.0,1.0,119.0,46.0
592,1331000000.0007513,467000000.0,1.850107066382765,3.0,1.0,86.0,60.0
593,1330999999.9996688,480000000.0,1.7729166666659768,3.0,1.0,87.0,60.0
594,1329211401.2880201,450000000.0,1.953803113973378,3.0,2.0,145.0,125.0
595,390000001.4404071,212000000.0,0.8396226483038071,2.0,1.0,70.0,36.0
596,1331000000.0003269,348000000.0,2.8247126436791,3.0,1.0,87.0,45.0
598,461134978.4844871,1290000000.0,0.6425310244306301,4.0,3.0,99.0,105.0
599,471934303.9564272,650000000.0,0.27394722468241967,2.0,1.0,105.0,50.0
600,876863812.3502595,445000000.0,0.9704804771915945,3.0,2.0,83.0,50.0
601,0.0,390000000.0,1.0,2.0,1.0,48.0,106.0
602,390000001.5198505,330000000.0,0.18181818642378936,2.0,1.0,60.0,36.0
603,470666877.8943938,395000000.0,0.19156171618833873,2.0,1.0,87.0,45.0
604,470666877.8943938,850000000.0,0.4462742613007132,2.0,1.0,90.0,70.0
606,472336024.9818228,675000000.0,0.3002429259528551,2.0,1.0,106.0,60.0
609,390000001.5582394,1300000000.0,0.6999999988013542,4.0,3.0,99.0,105.0
610,1154464968.8223515,2000000000.0,0.42276751558882425,3.0,2.0,127.0,90.0
611,390000001.5582394,270000000.0,0.4444444502157015,2.0,1.0,60.0,30.0
612,1105620825.5418139,675000000.0,0.637956778580465,3.0,2.0,118.0,66.0
613,390000001.5582394,230000000.0,0.6956521806879974,2.0,1.0,60.0,30.0
614,0.0,1130000000.0,1.0,3.0,3.0,73.0,120.0
617,1177037849.5771656,665000000.0,0.7699817286874671,3.0,1.0,97.0,60.0
618,1148745799.4280176,675000000.0,0.7018456287822483,3.0,1.0,126.0,90.0
620,390000001.45908326,299000000.0,0.30434783096683365,2.0,1.0,66.0,36.0
621,474266479.0493322,650000000.0,0.27035926300102736,2.0,1.0,108.0,45.0
622,0.0,485000000.0,1.0,2.0,1.0,104.0,80.0
624,458269949.26242065,395000000.0,0.16017708674030545,2.0,1.0,78.0,45.0
625,0.0,449000000.0,1.0,3.0,1.0,78.0,60.0
627,0.0,1500000000.0,1.0,2.0,2.0,125.0,75.0
628,1177037849.5771656,665000000.0,0.7699817286874671,3.0,1.0,97.0,60.0
630,470666877.8943938,920000000.0,0.4884055675060937,3.0,3.0,107.0,121.0
632,1328243453.9315434,580000000.0,1.2900749205716264,3.0,1.0,89.0,60.0
633,0.0,575000000.0,1.0,2.0,2.0,86.0,36.0
634,471934303.9564272,856000000.0,0.4486748785555757,2.0,1.0,105.0,50.0
635,1328243453.9315434,1050000000.0,0.2649937656490889,3.0,2.0,89.0,70.0
636,472336024.9818228,675000000.0,0.3002429259528551,2.0,1.0,106.0,60.0
637,471158446.6880187,750000000.0,0.37178873774930843,2.0,2.0,150.0,51.0
638,470666877.8943938,593000000.0,0.20629531552378785,2.0,1.0,86.0,45.0
641,390000001.461875,299000000.0,0.30434783097617063,2.0,1.0,72.0,36.0
642,390000001.5198505,270000000.0,0.44444445007352035,2.0,1.0,60.0,36.0
643,390000001.5198505,270000000.0,0.44444445007352035,2.0,1.0,60.0,36.0
644,1148745799.4280176,580000000.0,0.9805962059103752,3.0,2.0,126.0,75.0
645,1148745799.4280176,920000000.0,0.2486367385087148,3.0,3.0,107.0,121.0
646,0.0,808000000.0,1.0,3.0,2.0,79.0,70.0
647,470659097.21607083,890000000.0,0.47116955368980806,2.0,2.0,96.0,60.0
650,458269949.26242065,550000000.0,0.16678191043196244,2.0,1.0,78.0,45.0
653,1329436298.3360817,800000000.0,0.6617953729201022,3.0,2.0,154.0,60.0
654,1329436298.3360817,800000000.0,0.6617953729201022,3.0,2.0,154.0,60.0
655,463628736.1606723,549000000.0,0.1555032128220905,2.0,1.0,80.0,45.0
656,463628736.1606723,320000000.0,0.448839800502101,2.0,1.0,66.0,50.0
657,458269949.26242065,550000000.0,0.16678191043196244,2.0,1.0,78.0,45.0
659,470666877.8943938,400000000.0,0.1766671947359845,2.0,1.0,87.0,45.0
660,470666877.8943938,1290000000.0,0.635141955120625,4.0,3.0,99.0,105.0
661,0.0,391000000.0,1.0,2.0,1.0,45.0,89.0
662,471934303.9564272,390000000.0,0.2100879588626339,2.0,1.0,105.0,48.0
663,471934303.9564272,390000000.0,0.2100879588626339,2.0,1.0,45.0,90.0
664,470666877.8943938,390000000.0,0.20683814844716358,2.0,1.0,90.0,45.0
665,471934303.9564272,390000000.0,0.2100879588626339,2.0,1.0,105.0,48.0
667,1286692039.2673829,500000000.0,1.5733840785347657,3.0,2.0,147.0,65.0
668,390000001.5582394,166000000.0,1.3493975997484302,2.0,1.0,60.0,30.0
669,471934303.9564272,400000000.0,0.17983575989106804,2.0,1.0,105.0,48.0
670,1266543357.7992923,510000000.0,1.4834183486260635,3.0,1.0,96.0,55.0
672,1148745799.4280176,580000000.0,0.9805962059103752,3.0,2.0,126.0,75.0
673,0.0,425000000.0,1.0,2.0,1.0,111.0,50.0
674,390000001.7048544,470000000.0,0.17021276233009697,2.0,1.0,80.0,40.0
675,470666877.8943938,399000000.0,0.17961623532429524,2.0,1.0,86.0,45.0
676,471934303.9564272,390000000.0,0.2100879588626339,2.0,1.0,105.0,48.0
677,471934303.9564272,391000000.0,0.2069931047478957,2.0,1.0,45.0,90.0
678,468471348.692944,700000000.0,0.3307552161529372,2.0,1.0,90.0,54.0
684,390000001.5582394,175000000.0,1.2285714374756538,2.0,1.0,60.0,30.0
685,470666877.8943938,390000000.0,0.20683814844716358,2.0,1.0,90.0,45.0
686,390000001.5582394,175000000.0,1.2285714374756538,2.0,1.0,60.0,30.0
688,471934303.9564272,390000000.0,0.2100879588626339,2.0,1.0,105.0,48.0
689,390000001.50828815,298000000.0,0.3087248372761347,2.0,1.0,61.0,40.0
690,390000001.55798477,250000000.0,0.5600000062319391,2.0,1.0,76.0,36.0
695,471463919.60693556,1290000000.0,0.634524093327957,4.0,3.0,99.0,105.0
696,471463919.60693556,700000000.0,0.32648011484723494,3.0,2.0,80.0,70.0
697,0.0,859000000.0,1.0,3.0,1.0,79.0,60.0
698,0.0,600000000.0,1.0,2.0,2.0,114.0,100.0
699,390000001.6155297,270000000.0,0.4444444504278878,2.0,1.0,60.0,28.0
700,463179022.103503,564000000.0,0.17876059910726422,2.0,1.0,74.0,48.0
701,1330999999.999866,360000000.0,2.69722222222185,3.0,1.0,82.0,60.0
703,1137535180.1721354,800000000.0,0.4219189752151692,3.0,2.0,124.0,90.0
704,0.0,650000000.0,1.0,2.0,2.0,153.0,75.0
707,1266543357.7992923,540000000.0,1.345450662591282,3.0,1.0,101.0,55.0
708,470522810.97704446,597000000.0,0.21185458797815,3.0,2.0,78.0,55.0
709,0.0,597000000.0,1.0,3.0,2.0,78.0,30.0
710,470522810.97704446,597000000.0,0.21185458797815,3.0,2.0,78.0,55.0
711,0.0,500000000.0,1.0,2.0,1.0,77.0,77.0
712,1177037849.5771656,565000000.0,1.0832528311100276,3.0,1.0,101.0,60.0
714,1330799544.7469306,950000000.0,0.40084162604940066,3.0,2.0,88.0,90.0
715,1331000000.0005422,2490000000.0,0.4654618473893405,3.0,2.0,163.0,130.0
717,470666877.8943938,389000000.0,0.2099405601398298,2.0,1.0,45.0,90.0
718,470666877.8943938,400000000.0,0.1766671947359845,2.0,1.0,91.0,45.0
719,472336024.9818228,390000000.0,0.21111801277390457,2.0,1.0,106.0,45.0
720,472336024.9818228,385000000.0,0.22684681813460464,2.0,1.0,45.0,90.0
721,470666877.8943938,390000000.0,0.20683814844716358,2.0,1.0,90.0,45.0
723,1168605349.0199594,600000000.0,0.9476755816999324,3.0,1.0,98.0,98.0
726,470504914.8013758,564000000.0,0.1657714276571351,3.0,2.0,74.0,48.0
727,470504914.8013758,564000000.0,0.1657714276571351,3.0,2.0,74.0,48.0
728,470666877.8943938,399000000.0,0.17961623532429524,2.0,1.0,83.0,45.0
729,470666877.8943938,399000000.0,0.17961623532429524,2.0,1.0,83.0,45.0
730,390000001.461875,299000000.0,0.30434783097617063,2.0,1.0,72.0,36.0
731,390000001.461875,299000000.0,0.30434783097617063,2.0,1.0,72.0,36.0
734,0.0,561000000.0,1.0,2.0,1.0,98.0,36.0
735,0.0,561000000.0,1.0,2.0,1.0,98.0,36.0
736,390000001.5582394,170000000.0,1.2941176562249377,2.0,1.0,60.0,30.0
737,390000001.5582394,170000000.0,1.2941176562249377,2.0,1.0,60.0,30.0
738,1331000000.0003269,348000000.0,2.8247126436791,3.0,1.0,87.0,45.0
739,1331000000.0003269,348000000.0,2.8247126436791,3.0,1.0,87.0,45.0
740,390000001.45091546,650000000.0,0.39999999776782236,2.0,1.0,67.0,40.0
741,471621160.9989054,325000000.0,0.4511420338427859,2.0,1.0,74.0,50.0
742,390000001.5198505,299000000.0,0.30434783117006853,2.0,1.0,60.0,36.0
743,390000001.5198505,299000000.0,0.30434783117006853,2.0,1.0,60.0,36.0
744,463628736.1606723,597000000.0,0.22340245199217368,2.0,1.0,80.0,45.0
745,463628736.1606723,597000000.0,0.22340245199217368,2.0,1.0,80.0,45.0
746,463628736.1606723,390000000.0,0.18879163118121103,2.0,1.0,119.0,40.0
747,463628736.1606723,387000000.0,0.1980070701826158,2.0,1.0,119.0,40.0
750,463628736.1606723,551000000.0,0.15856853691348038,2.0,1.0,153.0,40.0
751,454945399.6410953,380000000.0,0.19722473589761916,2.0,1.0,77.0,45.0
754,1331000000.0002415,471000000.0,1.8259023354569883,3.0,1.0,85.0,60.0
755,1330799544.7469306,469000000.0,1.8375256817631782,3.0,1.0,88.0,61.0
757,1216271185.8213582,260000000.0,3.677966099312916,2.0,1.0,78.0,78.0
758,1085706398.7486732,730000000.0,0.4872690393817441,3.0,1.0,114.0,80.0
759,390000001.4404071,275000000.0,0.41818182341966215,2.0,1.0,70.0,36.0
762,470666877.8943938,1290000000.0,0.635141955120625,4.0,3.0,99.0,105.0
763,1303724164.3713634,1950000000.0,0.33142350545058286,3.0,2.0,137.0,120.0
764,390000001.5198505,299000000.0,0.30434783117006853,2.0,1.0,60.0,36.0
765,1331000000.0007513,469000000.0,1.8379530916860367,3.0,1.0,86.0,60.0
769,1331000000.0002415,460000000.0,1.8934782608700902,3.0,1.0,85.0,60.0
770,0.0,580000000.0,1.0,2.0,1.0,42.0,85.0
771,0.0,435000000.0,1.0,2.0,1.0,91.0,40.0
772,0.0,750000000.0,1.0,2.0,2.0,121.0,90.0
774,390000001.461875,295000000.0,0.3220339032605933,2.0,1.0,72.0,36.0
777,390000001.45908326,299000000.0,0.30434783096683365,2.0,1.0,66.0,36.0
778,0.0,583000000.0,1.0,2.0,1.0,113.0,46.0
780,470622934.2024416,650000000.0,0.27596471661162836,2.0,1.0,96.0,48.0
781,0.0,485000000.0,1.0,3.0,2.0,63.0,80.0
783,1177037849.5771656,699000000.0,0.6838881968199794,3.0,2.0,102.0,60.0
784,471195497.53564024,695000000.0,0.3220208668551939,2.0,1.0,101.0,52.0
785,390000001.5582394,210000000.0,0.8571428645630448,2.0,1.0,60.0,30.0
787,1166139912.4452987,850000000.0,0.3719293087591749,3.0,2.0,129.0,85.0
788,1166139912.4452987,394000000.0,1.9597459706733469,2.0,1.0,48.0,106.0
789,876863812.3502595,445000000.0,0.9704804771915945,3.0,2.0,83.0,50.0
790,470666877.8943938,680000000.0,0.30784282662589146,2.0,1.0,85.0,45.0
791,1166139912.4452987,850000000.0,0.3719293087591749,3.0,2.0,129.0,85.0
792,1331000000.0003269,190000000.0,6.005263157896457,3.0,2.0,105.0,45.0
793,1079292097.0168297,450000000.0,1.3984268822596215,3.0,2.0,85.0,50.0
794,470512976.4860507,900000000.0,0.4772078039043881,2.0,2.0,92.0,66.0
795,454945399.6410953,395000000.0,0.15176050542049438,2.0,1.0,77.0,45.0
797,1238721140.3669376,765000000.0,0.619243320741095,3.0,1.0,96.0,110.0
798,390000001.5582394,270000000.0,0.4444444502157015,2.0,1.0,60.0,30.0
799,0.0,1100000000.0,1.0,2.0,1.0,121.0,100.0
800,390000001.5582394,300000000.0,0.30000000519413134,2.0,1.0,60.0,30.0
801,390000001.5582394,285000000.0,0.3684210580990856,2.0,1.0,90.0,36.0
802,390000001.5582394,1290000000.0,0.6976744173967135,4.0,3.0,99.0,105.0
803,390000001.5582394,270000000.0,0.4444444502157015,2.0,1.0,60.0,30.0
804,390000001.5582394,530000000.0,0.26415094045615206,3.0,2.0,80.0,70.0
805,390000001.45908326,300000000.0,0.30000000486361084,2.0,1.0,66.0,36.0
806,0.0,730000000.0,1.0,4.0,2.0,108.0,100.0
808,0.0,470000000.0,1.0,2.0,1.0,120.0,40.0
809,0.0,470000000.0,1.0,2.0,1.0,120.0,40.0
810,0.0,470000000.0,1.0,2.0,1.0,120.0,40.0
811,0.0,449000000.0,1.0,3.0,1.0,80.0,60.0
812,0.0,451000000.0,1.0,3.0,1.0,78.0,60.0
813,0.0,950000000.0,1.0,2.0,2.0,124.0,110.0
814,0.0,575000000.0,1.0,2.0,1.0,100.0,100.0
815,390000001.48183584,290000000.0,0.34482759131667534,2.0,1.0,73.0,40.0
816,0.0,1500000000.0,1.0,4.0,3.0,113.0,80.0
818,470925843.42346305,1300000000.0,0.6377493512127207,3.0,3.0,112.0,103.0
819,1081265334.576877,575000000.0,0.8804614514380472,3.0,1.0,110.0,80.0
820,1115982165.8070664,950000000.0,0.17471806927059624,3.0,1.0,120.0,70.0
821,0.0,580000000.0,1.0,2.0,1.0,68.0,75.0
822,474266479.0493322,900000000.0,0.473037245500742,2.0,1.0,108.0,46.0
824,472336024.9818228,390000000.0,0.21111801277390457,2.0,1.0,106.0,48.0
825,461134978.4844871,375000000.0,0.22969327595863231,2.0,1.0,79.0,45.0
826,471934303.9564272,390000000.0,0.2100879588626339,2.0,1.0,105.0,48.0
828,470666877.8943938,399000000.0,0.17961623532429524,2.0,1.0,83.0,45.0
829,471934303.9564272,390000000.0,0.2100879588626339,2.0,1.0,105.0,48.0
830,471934303.9564272,391000000.0,0.2069931047478957,2.0,1.0,45.0,89.0
831,471934303.9564272,390000000.0,0.2100879588626339,2.0,1.0,45.0,90.0
832,0.0,1840000000.0,1.0,3.0,3.0,150.0,110.0
833,470666877.8943938,400000000.0,0.1766671947359845,2.0,1.0,91.0,45.0
834,1177037849.5771656,500000000.0,1.3540756991543312,3.0,1.0,112.0,60.0
835,390000001.5297602,321000000.0,0.21495327579364543,2.0,1.0,75.0,36.0
836,0.0,800000000.0,1.0,3.0,3.0,80.0,120.0
837,1179549807.435158,2200000000.0,0.4638409966203827,3.0,2.0,120.0,100.0
838,1076225423.269585,525000000.0,1.0499531871801617,3.0,1.0,112.0,75.0
839,470666877.8943938,390000000.0,0.20683814844716358,2.0,1.0,91.0,45.0
841,390000010.178683,598000000.0,0.34782606993531273,2.0,1.0,89.0,40.0
842,472336024.9818228,390000000.0,0.21111801277390457,2.0,1.0,106.0,48.0
843,472336024.9818228,380000000.0,0.24298953942584944,2.0,1.0,105.0,36.0
844,472336024.9818228,390000000.0,0.21111801277390457,2.0,1.0,106.0,48.0
845,1331000000.0003269,190000000.0,6.005263157896457,3.0,2.0,105.0,45.0
846,471934303.9564272,390000000.0,0.2100879588626339,2.0,1.0,105.0,48.0
847,470666877.8943938,390000000.0,0.20683814844716358,2.0,1.0,90.0,45.0
848,470664520.4667911,335000000.0,0.4049687178113167,2.0,1.0,82.0,46.0
850,0.0,700000000.0,1.0,4.0,3.0,142.0,120.0
851,1105019750.0814297,550000000.0,1.0091268183298723,3.0,1.0,100.0,65.0
852,1276849424.0512424,715000000.0,0.7858033902814578,3.0,2.0,92.0,55.0
853,1322031500.7620966,715000000.0,0.8489951059609743,3.0,2.0,92.0,52.0
855,470666877.8943938,390000000.0,0.20683814844716358,2.0,1.0,91.0,45.0
856,470666877.8943938,385000000.0,0.2225113711542696,2.0,1.0,91.0,45.0
857,470666877.8943938,392000000.0,0.20068081095508622,2.0,1.0,119.0,40.0
858,470666877.8943938,387000000.0,0.21619348293125012,2.0,1.0,119.0,40.0
862,470666877.8943938,387000000.0,0.21619348293125012,2.0,1.0,45.0,90.0
865,468422930.25489503,385000000.0,0.2166829357270001,2.0,1.0,45.0,91.0
866,468422930.25489503,390000000.0,0.2010844365510129,2.0,1.0,45.0,90.0
867,468422930.25489503,320000000.0,0.463821657046547,2.0,1.0,66.0,50.0
868,468422930.25489503,320000000.0,0.463821657046547,2.0,1.0,66.0,50.0
869,468422930.25489503,1380000000.0,0.660563094018192,3.0,3.0,95.0,100.0
870,468422930.25489503,700000000.0,0.33082438535014996,2.0,2.0,67.0,40.0
871,472336024.9818228,395000000.0,0.19578740501727288,2.0,1.0,106.0,48.0
873,390000001.5297602,299000000.0,0.3043478312032113,2.0,1.0,75.0,40.0
875,0.0,450000000.0,1.0,2.0,1.0,127.0,113.0
876,1102611182.4747427,835000000.0,0.3204924341014882,3.0,2.0,102.0,65.0
880,0.0,807000000.0,1.0,2.0,3.0,57.0,100.0
881,1177037849.5771656,850000000.0,0.3847504112672537,3.0,2.0,115.0,60.0
882,1303724164.3713634,1950000000.0,0.33142350545058286,3.0,2.0,137.0,120.0
883,0.0,450000000.0,1.0,2.0,1.0,82.0,80.0
884,0.0,1240000000.0,1.0,4.0,3.0,99.0,105.0
886,472914891.87194943,785000000.0,0.3975606472968797,2.0,1.0,72.0,52.0
887,1204714112.8125198,550000000.0,1.1903892960227633,3.0,2.0,95.0,65.0
888,1330999999.999822,1850000000.0,0.2805405405406368,3.0,2.0,100.0,130.0
889,1323683085.0251455,690000000.0,0.9183812826451384,3.0,1.0,90.0,60.0
891,390000001.55798477,303000000.0,0.28712871801315104,2.0,1.0,76.0,36.0
892,390000001.45908326,305000000.0,0.2786885293740435,2.0,1.0,66.0,36.0
893,390000001.45908326,305000000.0,0.2786885293740435,2.0,1.0,66.0,36.0
894,1148745799.4280176,580000000.0,0.9805962059103752,3.0,2.0,126.0,75.0
897,470666877.8943938,390000000.0,0.20683814844716358,2.0,1.0,91.0,45.0
898,390000001.45908326,285000000.0,0.36842105775116935,2.0,1.0,66.0,36.0
899,390000001.45908326,285000000.0,0.36842105775116935,2.0,1.0,66.0,36.0
900,1177037849.5771656,550000000.0,1.1400688174130285,3.0,2.0,107.0,60.0
906,470666877.8943938,389000000.0,0.2099405601398298,2.0,1.0,45.0,90.0
907,471934303.9564272,390000000.0,0.2100879588626339,2.0,1.0,105.0,48.0
908,470666877.8943938,390000000.0,0.20683814844716358,2.0,1.0,90.0,45.0
915,390000001.5582394,170000000.0,1.2941176562249377,2.0,1.0,60.0,30.0
917,1331000000.0005422,1100000000.0,0.21000000000049288,3.0,2.0,157.0,85.0
920,454945399.6410953,380000000.0,0.19722473589761916,2.0,1.0,77.0,45.0
923,470790532.52864426,625000000.0,0.24673514795416918,2.0,2.0,80.0,60.0
924,1102611182.4747427,835000000.0,0.3204924341014882,3.0,2.0,102.0,65.0
925,1203195185.2099936,925000000.0,0.30075155157837147,3.0,2.0,135.0,87.0
926,458269949.26242065,597000000.0,0.2323786444515567,2.0,1.0,78.0,45.0
927,472336024.9818228,390000000.0,0.21111801277390457,2.0,1.0,106.0,48.0
928,470666877.8943938,390000000.0,0.20683814844716358,2.0,1.0,91.0,45.0
929,470666877.8943938,390000000.0,0.20683814844716358,2.0,1.0,45.0,90.0
930,470666877.8943938,389000000.0,0.2099405601398298,2.0,1.0,45.0,90.0
932,470666877.8943938,390000000.0,0.20683814844716358,2.0,1.0,90.0,45.0
933,470666877.8943938,579000000.0,0.18710383783351675,2.0,1.0,110.0,50.0
934,470666877.8943938,579000000.0,0.18710383783351675,2.0,1.0,110.0,50.0
936,470666877.8943938,579000000.0,0.18710383783351675,2.0,1.0,110.0,50.0
940,0.0,425000000.0,1.0,2.0,1.0,136.0,36.0
941,0.0,425000000.0,1.0,2.0,1.0,136.0,36.0
942,0.0,425000000.0,1.0,2.0,1.0,136.0,36.0
944,390000001.55798477,250000000.0,0.5600000062319391,2.0,1.0,76.0,36.0
945,0.0,725000000.0,1.0,3.0,2.0,72.0,130.0
946,1190489825.2380502,2250000000.0,0.470893411005311,3.0,1.0,133.0,95.0
947,0.0,475000000.0,1.0,2.0,1.0,97.0,40.0
948,1148745799.4280176,900000000.0,0.27638422158668624,3.0,2.0,126.0,90.0
950,390000001.461875,299000000.0,0.30434783097617063,2.0,1.0,72.0,36.0
951,0.0,280000000.0,1.0,2.0,1.0,132.0,36.0
952,1331000000.0005422,2500000000.0,0.46759999999978313,3.0,2.0,163.0,130.0
953,1331000000.0005422,320000000.0,3.1593750000016945,2.0,1.0,66.0,50.0
954,390000001.5582394,170000000.0,1.2941176562249377,2.0,1.0,60.0,30.0
955,390000001.5582394,166000000.0,1.3493975997484302,2.0,1.0,60.0,30.0
957,467341079.53384835,400000000.0,0.16835269883462087,2.0,1.0,90.0,50.0
958,1105019750.0814297,550000000.0,1.0091268183298723,3.0,1.0,100.0,70.0
959,0.0,400000000.0,1.0,1.0,1.0,91.0,45.0
960,0.0,386000000.0,1.0,2.0,1.0,45.0,90.0
961,471130443.2953492,650000000.0,0.2751839333917705,2.0,1.0,97.0,65.0
962,1330799544.7469306,950000000.0,0.40084162604940066,3.0,2.0,88.0,90.0
963,1330799544.7469306,385000000.0,2.456622194147872,2.0,1.0,45.0,91.0
964,472336024.9818228,399000000.0,0.18379956135795186,2.0,1.0,106.0,48.0
966,470666877.8943938,390000000.0,0.20683814844716358,2.0,1.0,90.0,45.0
967,470666877.8943938,1190000000.0,0.6044816152147952,4.0,3.0,99.0,105.0
968,467341079.53384835,400000000.0,0.16835269883462087,2.0,1.0,90.0,50.0
969,467341079.53384835,920000000.0,0.4920205657240779,3.0,3.0,103.0,118.0
970,390000001.5198505,299000000.0,0.30434783117006853,2.0,1.0,60.0,36.0
971,390000001.5198505,299000000.0,0.30434783117006853,2.0,1.0,60.0,36.0
974,876863812.3502595,445000000.0,0.9704804771915945,3.0,2.0,83.0,50.0
975,390000001.45908326,285000000.0,0.36842105775116935,2.0,1.0,66.0,36.0
976,876863812.3502595,445000000.0,0.9704804771915945,3.0,2.0,83.0,50.0
978,1102611182.4747427,835000000.0,0.3204924341014882,3.0,2.0,102.0,65.0
979,390000001.5198505,299000000.0,0.30434783117006853,2.0,1.0,60.0,36.0
980,390000001.5198505,299000000.0,0.30434783117006853,2.0,1.0,60.0,36.0
982,470854363.4936344,650000000.0,0.27560867154825475,2.0,2.0,79.0,60.0
983,470854363.4936344,1290000000.0,0.634996617446795,4.0,3.0,99.0,105.0
984,0.0,1200000000.0,1.0,2.0,1.0,153.0,57.0
985,1264901164.1407573,1500000000.0,0.1567325572394951,3.0,2.0,144.0,85.0
986,390000001.9597517,475000000.0,0.17894736429525954,2.0,1.0,82.0,36.0
