index,predicted,actual,error,bedroom,bathroom,LT,LB
146,272817770.82970816,346000000.0,0.21150933286211515,2.0,1.0,73.0,36.0
147,272817770.82970816,346000000.0,0.21150933286211515,2.0,1.0,73.0,36.0
148,272817770.82970816,341000000.0,0.1999478861298881,2.0,1.0,71.0,36.0
169,272817770.82970816,341000000.0,0.1999478861298881,2.0,1.0,72.0,36.0
170,272817770.82970816,340000000.0,0.19759479167732893,2.0,1.0,71.0,36.0
171,272817770.82970816,340000000.0,0.19759479167732893,2.0,1.0,71.0,36.0
172,272817770.82970816,340000000.0,0.19759479167732893,2.0,1.0,71.0,36.0
174,272817770.82970816,343000000.0,0.2046129130329208,2.0,1.0,72.0,36.0
175,272817770.82970816,347000000.0,0.21378164026020705,2.0,1.0,73.0,36.0
176,272817770.82970816,341000000.0,0.1999478861298881,2.0,1.0,71.0,36.0
177,272817770.82970816,343000000.0,0.2046129130329208,2.0,1.0,72.0,36.0
178,272817770.82970816,346000000.0,0.21150933286211515,2.0,1.0,73.0,36.0
179,272817770.82970816,341000000.0,0.1999478861298881,2.0,1.0,71.0,36.0
185,272817770.82970816,340000000.0,0.19759479167732893,2.0,1.0,71.0,36.0
186,272817770.82970816,343000000.0,0.2046129130329208,2.0,1.0,72.0,36.0
187,272817770.82970816,346000000.0,0.21150933286211515,2.0,1.0,73.0,36.0
188,272817770.82970816,341000000.0,0.1999478861298881,2.0,1.0,71.0,36.0
189,272817770.82970816,340000000.0,0.19759479167732893,2.0,1.0,75.0,36.0
191,272817770.82970816,346000000.0,0.21150933286211515,2.0,1.0,72.0,36.0
192,272817770.82970816,343000000.0,0.2046129130329208,2.0,1.0,73.0,36.0
193,272817770.82970816,341000000.0,0.1999478861298881,2.0,1.0,71.0,36.0
194,272817770.82970816,340000000.0,0.19759479167732893,2.0,1.0,71.0,36.0
195,272817770.82970816,340000000.0,0.19759479167732893,2.0,1.0,71.0,36.0
196,272817770.82970816,343000000.0,0.2046129130329208,2.0,1.0,72.0,36.0
197,272817770.82970816,347000000.0,0.21378164026020705,2.0,1.0,73.0,36.0
198,272817770.82970816,341000000.0,0.1999478861298881,2.0,1.0,71.0,36.0
209,272817770.82970816,343000000.0,0.2046129130329208,2.0,1.0,72.0,36.0
210,272817770.82970816,340000000.0,0.19759479167732893,2.0,1.0,71.0,36.0
217,272817770.82970816,343000000.0,0.2046129130329208,2.0,1.0,72.0,36.0
218,272817770.82970816,346000000.0,0.21150933286211515,2.0,1.0,73.0,36.0
219,272817770.82970816,341000000.0,0.1999478861298881,2.0,1.0,71.0,36.0
220,272817770.82970816,340000000.0,0.19759479167732893,2.0,1.0,71.0,36.0
221,272817770.82970816,340000000.0,0.19759479167732893,2.0,1.0,71.0,36.0
