index,predicted,actual,error,bedroom,bathroom,LT,LB
2592,575363363.5538783,506000000.0,0.1370817461539097,3.0,1.0,95.0,61.0
2593,575106859.1888702,595000000.0,0.03343385010273917,2.0,1.0,80.0,50.0
2597,898891210.0180929,850000000.0,0.05751907060952102,3.0,2.0,107.0,71.0
2601,906117850.2795871,900000000.0,0.006797611421763499,3.0,2.0,100.0,80.0
2612,910178356.4759129,1070000000.0000001,0.1493660219851282,3.0,2.0,98.0,72.0
2619,913727349.3700489,1050000000.0,0.12978347679042965,3.0,2.0,132.0,90.0
2622,1842444116.6539624,1650000000.0,0.11663279797209841,3.0,3.0,130.0,130.0
2626,1891262671.1421747,1950000000.0,0.030121707106577068,3.0,3.0,128.0,188.0
2628,908988621.921272,799000000.0,0.1376578497137322,3.0,2.0,111.0,60.0
2631,1842444116.6539624,1650000000.0,0.11663279797209841,4.0,3.0,137.0,125.0
2635,575237624.0332307,625000000.0,0.07961980154683095,3.0,1.0,100.0,60.0
2638,2059617300.0106754,2200000000.0,0.06381031817696571,2.0,2.0,174.0,100.0
2644,897913870.8280799,996000000.0,0.09848004936939765,3.0,3.0,102.0,90.0
2645,896604885.1579379,799000000.0,0.12215880495361438,3.0,2.0,107.0,100.0
2650,2059617300.0106754,1800000000.0,0.14423183333926412,5.0,2.0,129.0,100.0
2653,1842444116.6539624,2100000000.0,0.12264565873620839,3.0,3.0,133.0,120.0
2662,1853171263.789122,1750000000.0,0.058955007879498346,3.0,3.0,150.0,170.0
2680,1951395401.1801703,1880000000.0,0.037976277223494836,3.0,2.0,120.0,114.0
2683,927715757.8246362,975000000.0,0.048496658641398745,3.0,2.0,135.0,80.0
2692,1874931484.3837361,2100000000.0,0.10717548362679231,3.0,2.0,174.0,130.0
2693,1869091454.251783,1700000000.0,0.09946556132457818,3.0,2.0,127.0,130.0
2695,1839699151.0717854,1690000000.0,0.08857937933241743,3.0,3.0,121.0,150.0
2696,2008211189.8020477,1750000000.0,0.14754925131545585,4.0,5.0,120.0,200.0
2697,896604885.1579379,800000000.0,0.12075610644742235,3.0,2.0,107.0,100.0
2699,895876676.6358881,825000000.0,0.08591112319501588,3.0,3.0,96.0,90.0
2702,575237624.0332307,515000000.0,0.11696626025870031,3.0,1.0,103.0,60.0
2707,1853171263.789122,1970000000.0,0.05930392701059792,4.0,3.0,148.0,170.0
2708,1867557784.2432904,1900000000.0,0.0170748503982682,4.0,3.0,152.0,178.0
2709,2008211189.8020477,2200000000.0,0.08717673190816012,5.0,5.0,148.0,210.0
2711,2109999999.9998066,1850000000.0,0.14054054054043602,4.0,2.0,126.0,250.0
2712,2109999999.9998066,1850000000.0,0.14054054054043602,4.0,2.0,126.0,250.0
2716,2008211189.8020477,2000000000.0,0.004105594901023865,5.0,5.0,130.0,160.0
2717,904191517.6522276,975000000.0,0.0726240844592537,3.0,2.0,128.0,80.0
2721,1932479189.3269615,2200000000.0,0.12160036848774476,3.0,3.0,154.0,200.0
2728,2072057432.7643824,2000000000.0,0.036028716382191184,3.0,3.0,210.0,200.0
2730,1913138206.6945105,1980000000.0,0.033768582477519966,5.0,3.0,175.0,180.0
2736,1906838858.3150465,1970000000.0,0.03206149324109312,3.0,3.0,115.0,225.0
2743,1881283010.9025931,1800000000.0,0.045157228279218406,3.0,2.0,126.0,140.0
2755,1874931484.3837361,2200000000.0,0.14775841618921084,4.0,3.0,174.0,130.0
2757,2021056348.2943308,1800000000.0,0.12280908238573936,3.0,2.0,202.0,170.0
2760,1950025493.8971705,2250000000.0,0.13332200271236866,4.0,3.0,138.0,204.0
2763,575143484.344896,640000000.0,0.10133830571110006,3.0,1.0,109.0,70.0
2766,1902325389.9306383,1700000000.0,0.11901493525331666,3.0,3.0,136.0,111.0
2773,896981423.9933828,820000000.0,0.09387978535778392,3.0,2.0,120.0,80.0
2779,1810425985.2946637,1950000000.0,0.07157641779760837,3.0,3.0,119.0,114.0
2785,1556247656.245268,1800000000.0,0.13541796875262882,3.0,3.0,115.0,122.0
2786,575106319.0561427,520000000.0,0.1059736904925821,2.0,1.0,81.0,50.0
2787,900228911.3877412,850000000.0,0.059092836926754364,3.0,2.0,125.0,70.0
2788,1839699151.0717854,1650000000.0,0.11496918246774876,3.0,3.0,121.0,150.0
2790,908988621.921272,799000000.0,0.1376578497137322,3.0,2.0,111.0,60.0
2791,1896988687.2562354,1850000000.0,0.025399290408775872,4.0,3.0,164.0,190.0
2797,1845759625.733591,1900000000.0,0.028547565403373117,3.0,2.0,136.0,165.0
2804,1842444116.6539624,1650000000.0,0.11663279797209841,3.0,3.0,130.0,130.0
2805,1891262671.1421747,1950000000.0,0.030121707106577068,3.0,3.0,128.0,188.0
2807,1982890410.0965173,1950000000.0,0.016866876972572987,3.0,2.0,134.0,105.0
2810,1853171263.789122,1850000000.0,0.0017141966427687053,4.0,3.0,150.0,170.0
2811,1924580166.8510342,1800000000.0,0.06921120380613009,3.0,2.0,125.0,105.0
2813,575117358.1401613,580000000.0,0.008418348034204697,2.0,1.0,66.0,45.0
2814,897443740.7052134,815000000.0,0.1011579640554766,3.0,2.0,115.0,75.0
2815,1902325389.9306383,1700000000.0,0.11901493525331666,3.0,3.0,136.0,111.0
2821,575105315.6514063,570000000.0,0.00895669412527419,2.0,1.0,83.0,50.0
2823,1932479189.3269615,1850000000.0,0.04458334558214136,4.0,4.0,166.0,200.0
2826,1630112805.8165414,1450000000.0,0.12421572814933891,3.0,3.0,116.0,125.0
2832,575105315.6514063,550000000.0,0.04564602845710234,3.0,2.0,88.0,110.0
2833,575415591.2189727,585000000.0,0.01638360475389285,3.0,1.0,112.0,55.0
2837,1845759625.733591,1850000000.0,0.002292094198058876,4.0,3.0,135.0,165.0
2847,897913870.8280799,969000000.0,0.07336029842303411,3.0,3.0,102.0,100.0
2848,908988621.921272,1000000000.0,0.09101137807872796,4.0,3.0,97.0,120.0
2852,575102627.2910701,575000000.0,0.00017848224533931068,2.0,1.0,90.0,50.0
2853,575106859.1888702,520000000.0,0.10597472920936575,2.0,1.0,80.0,50.0
2856,1881283010.9025931,1950000000.0,0.03523948158841378,3.0,2.0,126.0,120.0
2868,575104205.4501159,541000000.0,0.06303919676546381,2.0,1.0,120.0,36.0
2877,899349802.555274,810000000.0,0.11030839821638766,3.0,2.0,124.0,90.0
2894,1921394532.3656757,1850000000.0,0.03859163911658145,3.0,2.0,117.0,116.0
2917,575102627.2910701,550000000.0,0.04564114052921837,2.0,1.0,90.0,52.0
2920,1881283010.9025931,1950000000.0,0.03523948158841378,3.0,2.0,126.0,120.0
2923,898814966.1297778,999000000.0,0.10028531918941162,3.0,3.0,103.0,100.0
2932,1826210848.4568338,2100000000.0,0.13037578644912673,3.0,3.0,139.0,125.0
2933,1913138206.6945105,1870000000.0,0.02306855972968474,5.0,3.0,175.0,180.0
2950,575115129.1945891,610000000.0,0.05718831279575551,2.0,1.0,90.0,36.0
2954,575104205.4501159,599000000.0,0.03989281227025723,2.0,1.0,88.0,45.0
2958,922149885.7545244,925000000.0,0.003081204589703405,2.0,1.0,143.0,70.0
2988,575102928.5636697,550000000.0,0.04564168829758124,2.0,1.0,89.0,51.0
2989,1871726647.5669076,2200000000.0,0.14921516019686015,3.0,4.0,145.0,180.0
2990,896981423.9933828,985000000.0,0.08935896041280933,4.0,4.0,100.0,103.0
2992,1858753758.473241,1850000000.0,0.0047317613368870765,4.0,4.0,137.0,122.0
2994,575112142.9172037,525000000.0,0.09545170079467365,2.0,1.0,72.0,50.0
2997,2008211189.8020477,2100000000.0,0.04370895723712013,4.0,5.0,163.0,155.0
3005,896217643.7447525,925000000.0,0.031116060816483757,3.0,2.0,145.0,85.0
3007,899349802.555274,810000000.0,0.11030839821638766,3.0,2.0,124.0,90.0
3014,575105315.6514063,530000000.0,0.08510436915359677,2.0,1.0,83.0,50.0
3016,575104414.5921863,520000000.0,0.10597002806189679,2.0,1.0,85.0,50.0
3017,898814966.1297778,990000000.0,0.09210609481840627,3.0,3.0,103.0,100.0
3022,575283264.320906,550000000.0,0.04596957149255644,3.0,1.0,124.0,58.0
3025,575209770.3084084,650000000.0,0.11506189183321788,3.0,1.0,100.0,70.0
3030,898476165.5813928,890000000.0,0.009523781552126702,3.0,2.0,106.0,72.0
3031,575129307.9316238,615000000.0,0.06483039360711575,2.0,1.0,102.0,60.0
3032,898814966.1297778,999000000.0,0.10028531918941162,4.0,4.0,103.0,100.0
3043,906117850.2795871,970000000.0,0.06585788630970398,3.0,2.0,100.0,115.0
3045,901771528.6689086,899000000.0,0.003082901745170852,3.0,2.0,114.0,66.0
3048,983343451.0772758,900000000.0,0.09260383453030639,3.0,3.0,116.0,60.0
3052,1895764023.5744631,1750000000.0,0.08329372775683608,4.0,4.0,125.0,140.0
3056,575163903.2604104,633000000.0,0.09136824129477025,2.0,1.0,105.0,59.0
3063,1913138206.6945105,1850000000.0,0.03412876037541106,5.0,3.0,164.0,190.0
3065,575102627.2910701,575000000.0,0.00017848224533931068,2.0,1.0,90.0,50.0
3068,1556247656.245268,1790000000.0,0.13058790153895636,3.0,3.0,115.0,122.0
3085,575107700.5238553,515000000.0,0.11671398159971909,2.0,1.0,95.0,45.0
3087,1881283010.9025931,1940000000.0,0.030266489225467454,3.0,2.0,126.0,120.0
3089,575789087.2144015,508000000.0,0.13344308506771946,3.0,1.0,92.0,60.0
3090,576451084.4742538,507000000.0,0.13698438752318298,3.0,1.0,91.0,61.0
3092,1845759625.733591,1900000000.0,0.028547565403373117,3.0,2.0,136.0,165.0
3099,1913138206.6945105,1800000000.0,0.06285455927472804,4.0,3.0,140.0,110.0
3104,1842444116.6539624,1650000000.0,0.11663279797209841,4.0,3.0,137.0,125.0
3115,575102928.5636697,550000000.0,0.04564168829758124,2.0,1.0,89.0,51.0
3124,921529512.7171706,975000000.0,0.05484152541828657,3.0,2.0,98.0,56.0
3133,896604885.1579379,897000000.0,0.0004404847737593263,3.0,2.0,107.0,91.0
3135,898814966.1297778,880000000.0,0.02138064332929294,3.0,2.0,104.0,100.0
3138,1881283010.9025931,1950000000.0,0.03523948158841378,3.0,2.0,126.0,120.0
3147,1858753758.473241,1800000000.0,0.03264097692957838,4.0,2.0,128.0,127.0
3149,575109281.2684451,600000000.0,0.04148453121925811,2.0,1.0,81.0,40.0
3150,575109281.2684451,566000000.0,0.016094136516687518,2.0,1.0,77.0,40.0
3151,575109281.2684451,610000000.0,0.05719789955992601,2.0,1.0,89.0,40.0
3152,575109281.2684451,571000000.0,0.00719663969955365,2.0,1.0,79.0,40.0
3153,575109281.2684451,580000000.0,0.008432273675094597,2.0,1.0,81.0,40.0
3156,575115129.1945891,610000000.0,0.05718831279575551,2.0,1.0,90.0,36.0
3160,2083885500.2814755,2250000000.0,0.07382866654156643,4.0,3.0,212.0,199.0
3161,575789087.2144015,506000000.0,0.13792309726166302,3.0,1.0,92.0,60.0
3165,575143484.344896,535000000.0,0.07503455017737562,3.0,1.0,116.0,70.0
3166,575103259.0459582,550000000.0,0.045642289174469386,2.0,1.0,88.0,50.0
3170,1874931484.3837361,2100000000.0,0.10717548362679231,3.0,3.0,174.0,140.0
