index,predicted,actual,error,bedroom,bathroom,LT,LB
328,471350966.6276087,455000000.0,0.03593619039034883,2.0,1.0,75.0,55.0
331,470666877.8943938,450000000.0,0.04592639532087511,2.0,1.0,91.0,45.0
336,469835700.7881397,480000000.0,0.02117562335804229,2.0,1.0,85.0,55.0
343,470666877.8943938,450000000.0,0.04592639532087511,2.0,1.0,91.0,45.0
344,390000001.7048544,453000000.0,0.13907284391864363,2.0,1.0,80.0,40.0
345,390000001.7048544,390000000.0,4.371421612226046e-09,2.0,1.0,119.0,40.0
346,390000001.7048544,387000000.0,0.007751942389804725,2.0,1.0,119.0,40.0
347,390000001.7048544,451000000.0,0.13525498513336046,2.0,1.0,153.0,40.0
348,390000001.7048544,454000000.0,0.14096915924040876,2.0,1.0,153.0,40.0
350,390000001.7048544,453000000.0,0.13907284391864363,2.0,1.0,80.0,40.0
353,390000001.7048544,453000000.0,0.13907284391864363,2.0,1.0,80.0,40.0
361,470725694.77372056,517000000.0,0.08950542596959273,2.0,1.0,81.0,50.0
364,441515191.18227637,410000000.0,0.07686631995677164,2.0,1.0,80.0,42.0
368,463628736.1606723,450000000.0,0.03028608035704957,2.0,1.0,80.0,45.0
371,390000001.8171387,450000000.0,0.13333332929524738,2.0,1.0,81.0,36.0
373,470666877.8943938,490000000.0,0.03945535123593102,2.0,1.0,84.0,45.0
378,470666877.8943938,450000000.0,0.04592639532087511,2.0,1.0,91.0,45.0
392,441515191.18227637,410000000.0,0.07686631995677164,2.0,1.0,80.0,42.0
402,390000002.14443415,394000000.0,0.010152278821233112,2.0,1.0,83.0,36.0
405,470666877.8943938,490000000.0,0.03945535123593102,2.0,1.0,84.0,45.0
409,470666877.8943938,550000000.0,0.14424204019201126,2.0,1.0,85.0,45.0
413,470666877.8943938,495000000.0,0.04915782243556808,2.0,1.0,84.0,45.0
414,470666877.8943938,490000000.0,0.03945535123593102,2.0,1.0,84.0,45.0
422,470807977.89171517,472000000.0,0.002525470568400066,2.0,1.0,98.0,45.0
424,470522810.97704446,425000000.0,0.1071124964165752,2.0,2.0,107.0,55.0
428,470666877.8943938,490000000.0,0.03945535123593102,2.0,1.0,84.0,45.0
430,390000001.48183584,385000000.0,0.012987016835937252,2.0,1.0,73.0,40.0
432,390000002.7325761,395000000.0,0.01265822093018716,2.0,1.0,85.0,36.0
435,470666877.8943938,490000000.0,0.03945535123593102,2.0,1.0,85.0,45.0
